268,early_supporting
269,early_supporting
270,Gi
271,early_supporting
272,Gi
273,early_supporting
274,Sertoli
275,early_supporting
276,early_supporting
277,Sertoli
278,Sertoli
279,early_supporting
280,Gi
281,early_supporting
282,Gi
283,Sertoli
284,Sertoli
285,CoelEpi_Lhx9
286,Sertoli
287,CoelEpi_Lhx9
288,Sertoli
289,early_supporting
290,Gi
291,early_supporting
292,sPAX8
293,sPAX8
294,early_supporting
295,Sertoli
296,Gi
297,early_supporting
298,early_supporting
299,Sertoli
300,Sertoli
301,CoelEpi_Lhx9
302,Sertoli
303,Gi
304,Gi
305,CoelEpi_Lhx9
306,Sertoli
307,early_supporting
308,early_supporting
309,Sertoli
310,Gi
311,early_supporting
312,Sertoli
313,CoelEpi_Lhx9
314,early_supporting
315,Gi
316,early_supporting
317,early_supporting
318,Gi
319,Sertoli
320,sPAX8
321,early_supporting
322,sPAX8
323,CoelEpi_Lhx9
324,Gi
325,CoelEpi_Lhx9
326,early_supporting
327,CoelEpi_Lhx9
328,CoelEpi_Lhx9
329,early_supporting
330,Gi
331,Sertoli
332,early_supporting
333,early_supporting
334,early_supporting
335,early_supporting
336,CoelEpi_Lhx9
337,early_supporting
338,Gi
339,CoelEpi_Lhx9
340,Sertoli
341,Gi
342,CoelEpi_Lhx9
343,Sertoli
344,Sertoli
345,CoelEpi_Lhx9
346,Sertoli
347,sPAX8
348,early_supporting
349,Sertoli
350,early_supporting
351,early_supporting
352,Sertoli
353,sPAX8
354,CoelEpi_Lhx9
355,early_supporting
356,early_supporting
357,sPAX8
358,early_supporting
359,early_supporting
360,CoelEpi_Lhx9
361,Gi
362,early_supporting
363,early_supporting
364,Sertoli
365,Sertoli
366,early_supporting
367,early_supporting
368,Sertoli
369,CoelEpi_Lhx9
370,early_supporting
371,Sertoli
372,early_supporting
373,sPAX8
374,sPAX8
375,Sertoli
376,sPAX8
377,early_supporting
378,early_supporting
379,Sertoli
380,early_supporting
381,Gi
382,early_supporting
383,Sertoli
384,early_supporting
385,early_supporting
386,early_supporting
387,early_supporting
388,early_supporting
389,sPAX8
390,early_supporting
391,Sertoli
392,early_supporting
393,Gi
394,CoelEpi_Lhx9
395,early_supporting
396,early_supporting
397,early_supporting
398,early_supporting
399,early_supporting
400,early_supporting
401,Sertoli
402,sPAX8
403,Sertoli
404,Sertoli
405,early_supporting
406,sPAX8
407,Gi
408,early_supporting
409,CoelEpi_Lhx9
410,Sertoli
411,Gi
412,Gi
413,early_supporting
414,Sertoli
415,Sertoli
416,Sertoli
417,early_supporting
418,Sertoli
419,CoelEpi_Lhx9
420,early_supporting
421,early_supporting
422,early_supporting
423,Gi
424,early_supporting
425,early_supporting
426,early_supporting
427,Gi
428,early_supporting
429,CoelEpi_Lhx9
430,Gi
431,Sertoli
432,sPAX8
433,CoelEpi_Lhx9
434,early_supporting
435,early_supporting
436,sPAX8
437,CoelEpi_Lhx9
438,sPAX8
439,Gi
440,CoelEpi_Lhx9
441,sPAX8
442,Sertoli
443,Gi
444,early_supporting
445,Gi
446,Gi
447,early_supporting
448,early_supporting
449,sPAX8
450,early_supporting
451,Gi
452,early_supporting
453,early_supporting
454,sPAX8
455,early_supporting
456,early_supporting
457,early_supporting
458,Sertoli
459,early_supporting
460,Gi
461,CoelEpi_Lhx9
462,early_supporting
463,early_supporting
464,Gi
465,Gi
466,Gi
467,Gi
468,early_supporting
469,Gi
470,early_supporting
471,Gi
472,early_supporting
473,early_supporting
474,Sertoli
475,early_supporting
476,Sertoli
477,Sertoli
478,Sertoli
479,CoelEpi_Lhx9
480,CoelEpi_Lhx9
481,Sertoli
482,Sertoli
483,Sertoli
484,Gi
485,Sertoli
486,early_supporting
487,early_supporting
488,early_supporting
489,early_supporting
490,early_supporting
491,early_supporting
492,Sertoli
493,early_supporting
494,Gi
495,early_supporting
496,Gi
497,Sertoli
498,early_supporting
499,sPAX8
500,Sertoli
501,CoelEpi_Lhx9
502,early_supporting
503,Sertoli
504,sPAX8
505,early_supporting
506,sPAX8
507,sPAX8
508,Sertoli
509,sPAX8
510,early_supporting
511,CoelEpi_Lhx9
512,early_supporting
513,sPAX8
514,early_supporting
515,Sertoli
516,Sertoli
517,early_supporting
518,Sertoli
519,Sertoli
520,sPAX8
521,early_supporting
522,sPAX8
523,early_supporting
524,Gi
525,Sertoli
526,early_supporting
527,Sertoli
528,early_supporting
529,early_supporting
530,Sertoli
531,Gi
532,Sertoli
533,CoelEpi_Lhx9
534,Gi
535,Gi
536,Sertoli
537,Sertoli
538,CoelEpi_Lhx9
539,Gi
540,early_supporting
541,Gi
542,early_supporting
543,Sertoli
544,CoelEpi_Lhx9
545,Sertoli
546,early_supporting
547,Sertoli
548,early_supporting
549,Sertoli
550,early_supporting
551,Sertoli
552,early_supporting
553,early_supporting
554,early_supporting
555,Sertoli
556,early_supporting
557,early_supporting
558,Gi
559,CoelEpi_Lhx9
560,sPAX8
561,Gi
562,sPAX8
563,Sertoli
564,Gi
565,CoelEpi_Lhx9
566,early_supporting
567,Sertoli
568,Sertoli
569,early_supporting
570,early_supporting
571,Gi
572,CoelEpi_Lhx9
573,early_supporting
574,Sertoli
575,sPAX8
576,Sertoli
577,early_supporting
578,early_supporting
579,early_supporting
580,Sertoli
581,early_supporting
582,Gi
583,sPAX8
584,Gi
585,CoelEpi_Lhx9
586,Gi
587,CoelEpi_Lhx9
588,Gi
589,early_supporting
590,CoelEpi_Lhx9
591,Gi
592,Sertoli
593,early_supporting
594,early_supporting
595,Sertoli
596,Sertoli
597,CoelEpi_Lhx9
598,early_supporting
599,Gi
600,early_supporting
601,early_supporting
602,early_supporting
603,Gi
604,sPAX8
605,early_supporting
606,early_supporting
607,Gi
608,early_supporting
609,early_supporting
610,early_supporting
611,early_supporting
612,Sertoli
613,early_supporting
614,Sertoli
615,CoelEpi_Lhx9
616,early_supporting
617,early_supporting
618,CoelEpi_Lhx9
619,Sertoli
620,early_supporting
621,early_supporting
622,CoelEpi_Lhx9
623,Sertoli
624,early_supporting
625,Sertoli
626,Gi
627,Sertoli
628,early_supporting
629,CoelEpi_Lhx9
630,sPAX8
631,early_supporting
632,early_supporting
633,Gi
634,Sertoli
635,Sertoli
636,early_supporting
637,Sertoli
638,Gi
639,early_supporting
640,Gi
641,sPAX8
642,early_supporting
643,early_supporting
644,Gi
645,early_supporting
646,Sertoli
647,early_supporting
648,Gi
649,CoelEpi_Lhx9
650,Sertoli
651,early_supporting
652,early_supporting
653,Sertoli
654,early_supporting
655,CoelEpi_Lhx9
656,early_supporting
657,CoelEpi_Lhx9
658,early_supporting
659,Sertoli
660,early_supporting
661,early_supporting
662,early_supporting
663,Sertoli
664,early_supporting
665,Sertoli
666,Gi
667,early_supporting
668,Gi
669,early_supporting
670,early_supporting
671,Sertoli
672,Sertoli
673,early_supporting
674,Gi
675,early_supporting
676,CoelEpi_Lhx9
677,Gi
678,sPAX8
679,early_supporting
680,Gi
681,early_supporting
682,Gi
683,sPAX8
684,CoelEpi_Lhx9
685,Gi
686,early_supporting
687,early_supporting
688,Sertoli
689,early_supporting
690,Sertoli
691,early_supporting
692,Gi
693,Sertoli
694,Sertoli
695,CoelEpi_Lhx9
696,Gi
697,Gi
698,early_supporting
699,Gi
700,Gi
701,CoelEpi_Lhx9
702,Sertoli
703,early_supporting
704,Sertoli
705,CoelEpi_Lhx9
706,sPAX8
707,early_supporting
708,Gi
709,early_supporting
710,early_supporting
711,sPAX8
712,Sertoli
713,early_supporting
714,Gi
715,early_supporting
716,early_supporting
717,Sertoli
718,early_supporting
719,Gi
720,Gi
721,early_supporting
722,sPAX8
723,Sertoli
724,Sertoli
725,early_supporting
726,early_supporting
727,early_supporting
728,Sertoli
729,Sertoli
730,Sertoli
731,early_supporting
732,Gi
733,early_supporting
734,CoelEpi_Lhx9
735,CoelEpi_Lhx9
736,Gi
737,Gi
738,early_supporting
739,Sertoli
740,early_supporting
741,CoelEpi_Lhx9
742,Sertoli
743,early_supporting
744,Gi
745,early_supporting
746,early_supporting
747,early_supporting
748,CoelEpi_Lhx9
749,early_supporting
750,CoelEpi_Lhx9
751,early_supporting
752,Gi
753,sPAX8
754,CoelEpi_Lhx9
755,Gi
756,Gi
757,early_supporting
758,Gi
759,Gi
760,Gi
761,Sertoli
762,Sertoli
763,Sertoli
764,CoelEpi_Lhx9
765,early_supporting
766,Sertoli
767,early_supporting
768,Sertoli
769,CoelEpi_Lhx9
770,CoelEpi_Lhx9
771,early_supporting
772,sPAX8
773,early_supporting
774,Sertoli
775,CoelEpi_Lhx9
776,Gi
777,Sertoli
778,early_supporting
779,Sertoli
780,early_supporting
781,Gi
782,CoelEpi_Lhx9
783,early_supporting
784,Sertoli
785,early_supporting
786,early_supporting
787,early_supporting
788,Sertoli
789,Gi
790,early_supporting
791,CoelEpi_Lhx9
792,early_supporting
793,early_supporting
794,Gi
795,sPAX8
796,CoelEpi_Lhx9
797,CoelEpi_Lhx9
798,Sertoli
799,Gi
800,CoelEpi_Lhx9
801,CoelEpi_Lhx9
802,sPAX8
803,early_supporting
804,Sertoli
805,CoelEpi_Lhx9
806,early_supporting
807,Sertoli
808,Gi
809,Sertoli
810,early_supporting
811,early_supporting
812,CoelEpi_Lhx9
813,Gi
814,Gi
815,Sertoli
816,early_supporting
817,Gi
818,Gi
819,Sertoli
820,Gi
821,CoelEpi_Lhx9
822,early_supporting
823,early_supporting
824,Gi
825,Gi
826,Sertoli
827,Sertoli
828,Gi
829,Sertoli
830,early_supporting
831,Sertoli
832,early_supporting
833,early_supporting
834,Gi
835,Gi
836,early_supporting
837,Sertoli
838,early_supporting
839,early_supporting
840,Sertoli
841,early_supporting
842,Sertoli
843,early_supporting
844,early_supporting
845,Sertoli
846,early_supporting
847,early_supporting
848,Gi
849,CoelEpi_Lhx9
850,Gi
851,Sertoli
852,early_supporting
853,Gi
854,sPAX8
855,early_supporting
856,Gi
857,early_supporting
858,early_supporting
859,Sertoli
860,early_supporting
861,CoelEpi_Lhx9
862,Gi
863,early_supporting
864,Sertoli
865,Sertoli
866,CoelEpi_Lhx9
867,early_supporting
868,Sertoli
869,Gi
870,CoelEpi_Lhx9
871,Gi
872,Sertoli
873,CoelEpi_Lhx9
874,early_supporting
875,Sertoli
876,Sertoli
877,Gi
878,Gi
879,Sertoli
880,early_supporting
881,early_supporting
882,CoelEpi_Lhx9
883,Gi
884,early_supporting
885,early_supporting
886,Sertoli
887,Gi
888,CoelEpi_Lhx9
889,early_supporting
890,Sertoli
891,Sertoli
892,sPAX8
893,early_supporting
894,early_supporting
895,early_supporting
896,CoelEpi_Lhx9
897,Gi
898,Sertoli
899,CoelEpi_Lhx9
900,early_supporting
901,early_supporting
902,sPAX8
903,early_supporting
904,Gi
905,early_supporting
906,early_supporting
907,Gi
908,early_supporting
909,Gi
910,Gi
911,early_supporting
912,sPAX8
913,CoelEpi_Lhx9
914,CoelEpi_Lhx9
915,early_supporting
916,early_supporting
917,CoelEpi_Lhx9
918,Sertoli
919,Sertoli
920,Sertoli
921,early_supporting
922,Sertoli
923,Sertoli
924,early_supporting
925,early_supporting
926,Gi
927,Sertoli
928,Gi
929,CoelEpi_Lhx9
930,early_supporting
931,Gi
932,Sertoli
933,early_supporting
934,Sertoli
935,Gi
936,Gi
937,sPAX8
938,early_supporting
939,Gi
940,CoelEpi_Lhx9
941,sPAX8
942,Gi
943,early_supporting
944,Gi
945,early_supporting
946,CoelEpi_Lhx9
947,CoelEpi_Lhx9
948,sPAX8
949,Sertoli
950,early_supporting
951,sPAX8
952,early_supporting
953,Sertoli
954,early_supporting
955,early_supporting
956,Gi
957,Sertoli
958,Sertoli
959,early_supporting
960,Sertoli
961,Gi
962,Sertoli
963,Sertoli
964,Sertoli
965,Gi
966,Sertoli
967,Gi
968,early_supporting
969,early_supporting
970,early_supporting
971,early_supporting
972,CoelEpi_Lhx9
973,CoelEpi_Lhx9
974,early_supporting
975,Sertoli
976,early_supporting
977,Sertoli
978,CoelEpi_Lhx9
979,early_supporting
980,Gi
981,early_supporting
982,Sertoli
983,Gi
984,early_supporting
985,Gi
986,early_supporting
987,early_supporting
988,early_supporting
989,Sertoli
990,early_supporting
991,Gi
992,early_supporting
993,CoelEpi_Lhx9
994,early_supporting
995,early_supporting
996,early_supporting
997,early_supporting
998,sPAX8
999,sPAX8
1000,Gi
1001,Gi
1002,Sertoli
1003,Sertoli
1004,early_supporting
1005,early_supporting
1006,Sertoli
1007,Sertoli
1008,Sertoli
1009,Sertoli
1010,early_supporting
1011,Gi
1012,CoelEpi_Lhx9
1013,Sertoli
1014,early_supporting
1015,early_supporting
1016,Sertoli
1017,early_supporting
1018,Sertoli
1019,Sertoli
1020,CoelEpi_Lhx9
1021,Sertoli
1022,early_supporting
1023,early_supporting
1024,early_supporting
1025,early_supporting
1026,early_supporting
1027,early_supporting
1028,Gi
1029,early_supporting
1030,early_supporting
1031,Sertoli
1032,Sertoli
1033,Sertoli
1034,Gi
1035,early_supporting
1036,Sertoli
1037,Sertoli
1038,early_supporting
1039,Gi
1040,sPAX8
1041,early_supporting
1042,Sertoli
1043,Sertoli
1044,CoelEpi_Lhx9
1045,CoelEpi_Lhx9
1046,early_supporting
1047,Gi
1048,early_supporting
1049,CoelEpi_Lhx9
1050,Gi
1051,Sertoli
1052,CoelEpi_Lhx9
1053,early_supporting
1054,Gi
1055,early_supporting
1056,early_supporting
1057,early_supporting
1058,Sertoli
1059,sPAX8
1060,CoelEpi_Lhx9
1061,CoelEpi_Lhx9
1062,Gi
1063,early_supporting
1064,Gi
1065,CoelEpi_Lhx9
1066,Gi
1067,sPAX8
1068,sPAX8
1069,Sertoli
1070,Gi
1071,CoelEpi_Lhx9
1072,CoelEpi_Lhx9
1073,Gi
1074,Sertoli
1075,early_supporting
1076,Sertoli
1077,early_supporting
1078,Gi
1079,Sertoli
1080,early_supporting
1081,sPAX8
1082,early_supporting
1083,Gi
1084,Gi
1085,Sertoli
1086,early_supporting
1087,early_supporting
1088,Sertoli
1089,Sertoli
1090,early_supporting
1091,Sertoli
1092,Sertoli
1093,Gi
1094,sPAX8
1095,Gi
1096,early_supporting
1097,sPAX8
1098,early_supporting
1099,Gi
1100,Gi
1101,Gi
1102,sPAX8
1103,early_supporting
1104,Sertoli
1105,Gi
1106,CoelEpi_Lhx9
1107,early_supporting
1108,early_supporting
1109,Gi
1110,early_supporting
1111,Sertoli
1112,sPAX8
1113,Gi
1114,Sertoli
1115,Gi
1116,early_supporting
1117,early_supporting
1118,early_supporting
1119,Sertoli
1120,CoelEpi_Lhx9
1121,early_supporting
1122,Sertoli
1123,early_supporting
1124,Gi
1125,early_supporting
1126,early_supporting
1127,Sertoli
1128,CoelEpi_Lhx9
1129,Gi
1130,CoelEpi_Lhx9
1131,CoelEpi_Lhx9
1132,Gi
1133,CoelEpi_Lhx9
1134,Gi
1135,early_supporting
1136,early_supporting
1137,Sertoli
1138,CoelEpi_Lhx9
1139,early_supporting
1140,early_supporting
1141,early_supporting
1142,early_supporting
1143,early_supporting
1144,Sertoli
1145,CoelEpi_Lhx9
1146,CoelEpi_Lhx9
1147,CoelEpi_Lhx9
1148,sPAX8
1149,CoelEpi_Lhx9
1150,early_supporting
1151,early_supporting
1152,Sertoli
1153,early_supporting
1154,CoelEpi_Lhx9
1155,Sertoli
1156,CoelEpi_Lhx9
1157,CoelEpi_Lhx9
1158,Gi
1159,early_supporting
1160,early_supporting
1161,sPAX8
1162,early_supporting
1163,early_supporting
1164,early_supporting
1165,Gi
1166,early_supporting
1167,early_supporting
1168,early_supporting
1169,sPAX8
1170,Sertoli
1171,CoelEpi_Lhx9
1172,early_supporting
1173,Gi
1174,Gi
1175,Sertoli
1176,CoelEpi_Lhx9
1177,Sertoli
1178,early_supporting
1179,early_supporting
1180,early_supporting
1181,Gi
1182,CoelEpi_Lhx9
1183,Gi
1184,CoelEpi_Lhx9
1185,Sertoli
1186,Sertoli
1187,Sertoli
1188,CoelEpi_Lhx9
1189,Sertoli
1190,early_supporting
1191,early_supporting
1192,Gi
1193,early_supporting
1194,early_supporting
1195,Sertoli
1196,CoelEpi_Lhx9
1197,early_supporting
1198,early_supporting
1199,Gi
1200,Sertoli
1201,CoelEpi_Lhx9
1202,Gi
1203,early_supporting
1204,early_supporting
1205,early_supporting
1206,early_supporting
1207,CoelEpi_Lhx9
1208,Sertoli
1209,early_supporting
1210,early_supporting
1211,CoelEpi_Lhx9
1212,early_supporting
1213,Gi
1214,early_supporting
1215,Sertoli
1216,Sertoli
1217,Gi
1218,Gi
1219,early_supporting
1220,CoelEpi_Lhx9
1221,CoelEpi_Lhx9
1222,Sertoli
1223,early_supporting
1224,early_supporting
1225,Sertoli
1226,Gi
1227,early_supporting
1228,early_supporting
1229,early_supporting
1230,sPAX8
1231,CoelEpi_Lhx9
1232,Gi
1233,CoelEpi_Lhx9
1234,early_supporting
1235,sPAX8
1236,early_supporting
1237,Sertoli
1238,early_supporting
1239,early_supporting
1240,CoelEpi_Lhx9
1241,early_supporting
1242,Gi
1243,early_supporting
1244,CoelEpi_Lhx9
1245,early_supporting
1246,Sertoli
1247,Gi
1248,Sertoli
1249,early_supporting
1250,Gi
1251,early_supporting
1252,early_supporting
1253,Gi
1254,Sertoli
1255,sPAX8
1256,early_supporting
1257,early_supporting
1258,CoelEpi_Lhx9
1259,Sertoli
1260,Sertoli
1261,Gi
1262,Sertoli
1263,CoelEpi_Lhx9
1264,sPAX8
1265,Gi
1266,Sertoli
1267,Sertoli
1268,early_supporting
1269,early_supporting
1270,Sertoli
1271,Sertoli
1272,CoelEpi_Lhx9
1273,CoelEpi_Lhx9
1274,early_supporting
1275,early_supporting
1276,Sertoli
1277,Sertoli
1278,Sertoli
1279,CoelEpi_Lhx9
1280,Gi
1281,early_supporting
1282,early_supporting
1283,early_supporting
1284,Sertoli
1285,Gi
1286,CoelEpi_Lhx9
1287,early_supporting
1288,Gi
1289,Gi
1290,Gi
1291,CoelEpi_Lhx9
1292,early_supporting
1293,Gi
1294,early_supporting
1295,early_supporting
1296,Sertoli
1297,early_supporting
1298,Sertoli
1299,CoelEpi_Lhx9
1300,early_supporting
1301,Gi
1302,Sertoli
1303,early_supporting
1304,sPAX8
1305,Gi
1306,early_supporting
1307,Gi
1308,Gi
1309,early_supporting
1310,CoelEpi_Lhx9
1311,Gi
1312,Gi
1313,early_supporting
1314,Sertoli
1315,CoelEpi_Lhx9
1316,Sertoli
1317,Gi
1318,CoelEpi_Lhx9
1319,early_supporting
1320,Gi
1321,early_supporting
1322,Gi
1323,Sertoli
1324,Gi
1325,Gi
1326,early_supporting
1327,Gi
1328,Sertoli
1329,Sertoli
1330,Gi
1331,Gi
1332,Sertoli
1333,Sertoli
1334,Sertoli
1335,Sertoli
1336,CoelEpi_Lhx9
1337,Gi
1338,Gi
1339,Sertoli
1340,Gi
1341,Gi
1342,Sertoli
1343,CoelEpi_Lhx9
1344,Gi
1345,early_supporting
1346,Gi
1347,CoelEpi_Lhx9
1348,CoelEpi_Lhx9
1349,Sertoli
1350,sPAX8
1351,Sertoli
1352,early_supporting
1353,Sertoli
1354,Sertoli
1355,early_supporting
1356,sPAX8
1357,early_supporting
1358,sPAX8
1359,Gi
1360,Gi
1361,Sertoli
1362,Gi
1363,Gi
1364,early_supporting
1365,Sertoli
1366,early_supporting
1367,early_supporting
1368,early_supporting
1369,Gi
1370,early_supporting
1371,Gi
1372,Gi
1373,early_supporting
1374,CoelEpi_Lhx9
1375,Sertoli
1376,early_supporting
1377,Gi
1378,Sertoli
1379,Gi
1380,Sertoli
1381,early_supporting
1382,early_supporting
1383,Gi
1384,Sertoli
1385,Sertoli
1386,sPAX8
1387,Sertoli
1388,Gi
1389,early_supporting
1390,early_supporting
1391,CoelEpi_Lhx9
1392,Sertoli
1393,CoelEpi_Lhx9
1394,early_supporting
1395,CoelEpi_Lhx9
1396,Sertoli
1397,early_supporting
1398,Sertoli
1399,early_supporting
1400,Sertoli
1401,Gi
1402,early_supporting
1403,early_supporting
1404,Gi
1405,early_supporting
1406,early_supporting
1407,Gi
1408,sPAX8
1409,early_supporting
1410,early_supporting
1411,early_supporting
1412,Gi
1413,early_supporting
1414,Gi
1415,Sertoli
1416,Sertoli
1417,early_supporting
1418,CoelEpi_Lhx9
1419,Gi
1420,CoelEpi_Lhx9
1421,sPAX8
1422,Sertoli
1423,Gi
1424,early_supporting
1425,Sertoli
1426,early_supporting
1427,Gi
1428,early_supporting
1429,Sertoli
1430,Gi
1431,early_supporting
1432,early_supporting
1433,early_supporting
1434,early_supporting
1435,Gi
1436,early_supporting
1437,Sertoli
1438,Sertoli
1439,Sertoli
1440,early_supporting
1441,Gi
1442,Sertoli
1443,CoelEpi_Lhx9
1444,sPAX8
1445,Gi
1446,early_supporting
1447,early_supporting
1448,early_supporting
1449,Sertoli
1450,Gi
1451,CoelEpi_Lhx9
1452,Sertoli
1453,Sertoli
1454,early_supporting
1455,Gi
1456,early_supporting
1457,Gi
1458,Sertoli
1459,Sertoli
1460,Sertoli
1461,Sertoli
1462,Gi
1463,Sertoli
1464,Sertoli
1465,Gi
1466,Gi
1467,early_supporting
1468,sPAX8
1469,Sertoli
1470,CoelEpi_Lhx9
1471,Sertoli
1472,Gi
1473,early_supporting
1474,Sertoli
1475,Gi
1476,Sertoli
1477,Sertoli
1478,Sertoli
1479,Gi
1480,CoelEpi_Lhx9
1481,Gi
1482,Sertoli
1483,Sertoli
1484,early_supporting
1485,Gi
1486,early_supporting
1487,Gi
1488,early_supporting
1489,early_supporting
1490,Sertoli
1491,Sertoli
1492,early_supporting
1493,Sertoli
1494,Gi
1495,early_supporting
1496,Gi
1497,Sertoli
1498,Sertoli
1499,Sertoli
1500,Sertoli
1501,early_supporting
1502,Gi
1503,early_supporting
1504,Gi
1505,sPAX8
1506,early_supporting
1507,Gi
1508,Sertoli
1509,early_supporting
1510,early_supporting
1511,Sertoli
1512,early_supporting
1513,Gi
1514,early_supporting
1515,Gi
1516,sPAX8
1517,early_supporting
1518,early_supporting
1519,Sertoli
1520,early_supporting
1521,Gi
1522,Sertoli
1523,Sertoli
1524,early_supporting
1525,sPAX8
1526,early_supporting
1527,Sertoli
1528,CoelEpi_Lhx9
1529,early_supporting
1530,CoelEpi_Lhx9
1531,Sertoli
1532,Sertoli
1533,early_supporting
1534,Gi
1535,early_supporting
1536,CoelEpi_Lhx9
1537,early_supporting
1538,Sertoli
1539,early_supporting
1540,Sertoli
1541,Gi
1542,Sertoli
1543,early_supporting
1544,sPAX8
1545,early_supporting
1546,Sertoli
1547,Sertoli
1548,Gi
1549,Sertoli
1550,early_supporting
1551,early_supporting
1552,Sertoli
1553,early_supporting
1554,early_supporting
1555,early_supporting
1556,early_supporting
1557,early_supporting
1558,early_supporting
1559,early_supporting
1560,Sertoli
1561,sPAX8
1562,early_supporting
1563,early_supporting
1564,Sertoli
1565,CoelEpi_Lhx9
1566,CoelEpi_Lhx9
1567,CoelEpi_Lhx9
1568,CoelEpi_Lhx9
1569,Gi
1570,Gi
1571,Gi
1572,early_supporting
1573,sPAX8
1574,early_supporting
1575,Gi
1576,early_supporting
1577,Sertoli
1578,Sertoli
1579,CoelEpi_Lhx9
1580,Gi
1581,Sertoli
