V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
-4.47569844102664,-20.4356012403317,13.7697793683794,-10.936978262286,0.247185787293867,-4.83330786366991,5.50102461919909,3.98420844831192,-3.49701306116192,2.89129861697071,-1.51261222025682,3.79558881771273,-12.3534491818953,2.75639252823635,-0.695535307593771,0.185122357216518,-7.87354592615629,8.79574577785714,-17.8035695615225,1.09346541079868,-3.24107335204479,9.12949340799037,16.3843802625425,-2.44496672207245,-5.25528442448673,11.9909283511572,-8.75893487505661,-20.9906416469002,4.21090843146321,-11.8223665803645,11.0076001795187,-6.329730823137,1.3457651499084,-8.25615832730618,12.1156986564701,-5.78137390238517,10.5673400655157,-10.9001106667266,13.4892510164531,-4.66088618598976,3.18725494968239,-4.6709174186418,18.837030499128,-11.2247977170066,10.3653356482064,-3.60019086493307,3.7608458506063,-10.8315798931202,12.5305363369148,-7.31250703560006
40.6498060118884,-16.7577561865442,3.45049337855542,4.76330080537573,4.89305082713987,-3.37465359818474,-0.573249081153479,3.26242944528701,-0.746174350247006,-8.74630792920562,-10.3043401661026,9.95347607171142,19.3909071770356,7.0170244140833,5.80463988854141,3.30308638453434,11.4925628922678,8.23034511370358,6.26623354959374,11.3994393386666,6.09945711932561,-9.54670272712711,2.81468920897493,3.98015743036007,9.54917388312317,-5.18317818650464,-2.43154488588392,14.8177082241081,4.260156956857,0.802134648758233,-4.40302570708215,5.48179019091015,8.04939676533973,-5.58082873365823,-16.0020652729599,0.93411258088267,2.11524803051026,-8.06941959083319,3.61904319177914,2.72295054525539,17.4871161843971,5.8541236673252,-15.7325121197171,-7.21560434341482,3.3502000196426,-9.2348237624846,-7.89349823664346,-1.58353459127604,2.94475155576201,1.85479306886667
-24.4661593594516,-32.9876731827066,19.6966008267497,-11.4501600360043,-1.53448913576052,-17.1839737011526,-12.8175453046721,2.51734154114869,-13.824965686527,3.4141061308839,9.00495873666429,5.90254636721511,1.61386521161417,-3.76555316863007,2.15281643035021,-2.53060475067107,-8.76372217238216,12.0475319694244,1.05083810154813,2.34948034915091,10.5781517222048,-9.97600155805543,-2.24654543460864,-3.52022161858027,-5.67399752792063,4.85171032572985,8.69734621598012,0.0787552532328512,14.9143410252572,-0.937578596667452,11.381999528395,1.96057543794054,5.88196365355061,-1.56006872782501,2.35856269482763,-8.56074304039996,-15.8255843482472,3.30326656636439,-15.0675240163887,19.2344760010535,-11.1270535263012,1.89591435724729,3.85066083396969,-4.81669395170607,2.83691903139067,0.756342448321045,3.6553016563865,1.47686043008866,-9.85217786515989,8.93222332462347
47.2371927006163,-11.0452525398154,-12.3953261071133,10.640915501683,-0.606631660799866,17.3374414371531,-17.680569526901,1.10679042101971,-7.16869952147837,-3.78964878314333,15.2521128754866,-5.16015380414232,-3.25242404176363,-9.57722402220061,-12.0510463450019,9.92257680647484,8.17475305677755,24.6517417095199,-3.00731831452331,-3.65240473880471,3.94822919576495,-15.89082213325,10.3198840113711,-0.264407438049134,7.16709670798923,4.55499891300739,11.8861037907169,7.11543835935857,8.3643010151189,-5.54183695504923,7.73631847694029,-1.94210468620879,9.44475433830347,-10.1579931191918,10.3932233745206,-4.29889261445293,-9.74634845081238,10.0648966852864,9.70481751691102,-5.65527075830688,-2.61667989380612,-13.094924978224,-10.4540851879341,0.659738482082528,7.56198800827086,1.70526845088608,8.29706567296728,-0.415671530812259,-2.85203114980935,-3.40252908331107
19.2000297972393,-4.23020957746605,-2.32391073013276,-15.284647485755,3.65228461850855,-23.8279945026145,-7.27849047005668,-10.7660111960686,-6.11256685899991,1.78900439952246,-14.0648216430724,-5.02835183894306,-7.79078916229182,1.42934343393946,12.1249383522514,-16.5964933612788,-8.01803308703802,-6.52644219081899,-4.85223170299893,12.7929440999097,-18.2385397672951,5.50405787318835,9.07468289868498,-5.32409076561951,-26.9463425263848,-9.51241602637373,1.26393781168918,-8.40527853897655,15.539706856077,2.56816555274071,-6.80981141169017,20.1317216912421,-10.1396725913784,8.57166461280641,11.4326162366136,-14.3317722562272,-2.62262499125041,-9.32180244918722,6.52615198433327,-3.80531975103255,-9.1361630707699,2.17613861339394,10.6763957484472,4.80629457020236,-0.800257713611878,12.5179239940225,-10.3340287411371,-16.0459931969214,-0.782219919013271,-0.790624788262899
22.7416845576204,-27.2944587738527,0.404564436273515,-1.94661015076349,3.61896336121578,16.6365874818719,-10.8309812371212,2.61495854659994,11.5704143541711,-19.2821407164873,-3.0352096393523,-3.53811203464764,-6.42844613166472,-8.24083291544236,12.349963523477,-8.30610706514798,-2.38526513844178,-1.89141677559465,-2.4268536078259,0.981136494619291,6.74460263830413,-12.5540576030446,-1.28444033305794,5.58754648707471,2.17757949755511,2.73399424275655,2.20278083526774,-3.68877015032926,-3.09746287084374,5.54760940867531,10.3869999318365,-8.09127146244743,0.330539608572271,4.95263375847258,-8.35610746802455,17.9430618274682,0.650889763791703,1.48884227870648,-4.2071331734917,-7.98867136532562,-19.5996359753289,2.11793044474131,8.94216002060214,9.49575415799408,-7.82011535819014,-9.09573982215048,-2.30959011363659,-0.808846146991102,6.21536456655572,2.7387003259225
-58.3386863081677,-45.1939306596829,10.9147759424236,8.2165664825152,-13.0093270908136,-25.2414922506962,-13.2339534792455,7.68402416299778,-9.88814684296968,-8.86280787072515,-7.63328756929645,-4.12174314584809,0.627805080397452,8.03645008890882,-5.25775776949374,9.90374965364516,-13.3203886977957,-11.6735994544495,-3.14078591155301,18.8295142025079,27.7569555475585,-2.80143073437225,1.03765300575644,4.20955356425695,-0.84107958034299,-6.22434179983669,-0.250982578009491,16.4322870332532,2.79445064910852,-11.2891189463551,-9.37966022710664,-8.57354384068251,6.05901604200483,2.79464080649615,5.15493002239596,5.85549802713159,11.076269493471,5.43922334622231,-4.59998564057361,-6.93064141900063,0.555985411565919,1.12112074154802,5.33692532008677,-1.55858698480824,-4.03253040642573,-9.39692303483219,3.58902246709584,-8.38075900509277,-1.16888185321361,-9.06719200679787
-25.1539357384796,-37.3358033431193,14.4041225983563,-0.922109385381711,-7.51642152339576,-24.4975658324725,-2.20635156083045,17.7229837783446,-5.51631681757497,-0.174856403731999,-6.73569728648525,19.1752546338798,1.81197901677229,-0.535548213121709,13.1877900599594,-19.9126588743389,-6.06824631275923,-10.9972730833206,-1.37888305022389,8.34647008069461,-15.8398924936121,-2.25260590021692,4.79298354824136,15.6764576853512,9.79343763888303,-7.44573099891351,-7.63584416817117,-4.13344092081353,-2.14931644367532,-8.52845982171145,10.483346742087,3.48997661141744,5.05644397183695,-2.09717207631486,6.49548914643806,-26.9082498294224,10.329442186491,-17.1714652662776,3.53204847865905,-8.22702891241631,-8.61988084654463,2.72093224085166,7.60808667941886,18.6460599750876,1.55127362088107,3.20164453734868,12.4561983121694,2.16311436773765,1.69125846357698,-2.98748958151942
47.9285249470619,-11.7049755865439,11.1906189630084,3.59487905671182,4.24532824654496,1.08514089787195,-2.87307519915488,2.85812477629001,-2.2756187973256,0.761440214166118,-4.08157975486911,0.213751918485307,2.62448330440402,-15.345704588617,-1.2064136965687,-1.30407476948794,13.5952317736269,4.13729852518082,5.1614264266995,1.09982387969292,2.94709149118934,10.0969486696154,-2.05463188324957,1.79855827748384,18.2284308685259,-10.818379323267,12.2113089512541,-12.4811815636233,3.90767982040214,12.564337650092,1.46574168319751,3.93779072154528,-14.9129453059394,4.63401363372314,8.56489482514982,-2.40356606578252,19.9066962898465,13.3010825413521,-14.9189512601579,17.1859264997171,17.1716113122,-15.4055185987401,-8.61868659868503,18.6342753355996,-4.59753213117998,14.466265946229,-15.2153982084665,4.65287861501837,4.0197681172997,-7.07028795302374
33.5974728568533,-9.40991306893859,4.40170557835022,-8.54845836330395,-6.09883889240544,4.83708884389334,2.83586438811823,18.3166865540314,5.33484107186231,18.8568347621025,-4.63793176018711,-3.11333103464905,-4.79522465044542,5.64377825904884,-26.0517873749438,6.56571738202147,-16.1183484247797,16.03733847156,8.53802120231999,-12.0537512194986,11.3012449202511,10.5546043866145,15.0118351513849,0.787868443921862,16.4668465393094,-4.42640245017769,-2.38820097676146,16.5653000824844,9.89575961549608,-3.59387816074134,-6.63591143916237,14.4990116049833,-13.7144898678734,4.91967632881447,-4.96556324803592,-1.97332109871913,3.85267415766158,-20.9217217298337,7.51282970560861,0.725310465100635,8.70361077573464,8.4891669247213,13.822096125857,6.34150410531773,-6.91518907514309,-13.9657571063278,-6.26174000556132,8.25529808815167,5.55458832638053,7.47063505118838
29.6630024006265,-5.10644846126225,0.891175610147171,-9.73991175628525,-2.62257298506324,-0.958321971464918,2.5223531071131,-0.725955478457257,12.6300910661247,-0.0999225891078468,-12.6919360317475,3.65456444485644,10.429274626483,-16.7180131560934,-3.34022415167242,6.49076399276213,6.44699034404412,0.409047475296357,1.99945522540717,0.479423459631368,-9.85150171391615,4.41472242688066,-4.93329094078242,8.82932685813308,6.49019143292083,8.94872757515688,-15.5824078442237,-11.6466817396131,16.7213718394986,-4.06543151803523,6.23382343557131,5.00602739412599,-5.99910434142957,-1.14551112241544,13.9538519640796,-9.1886203807972,9.39078053066499,10.4076874603447,0.710145563720745,16.4884978431857,-1.38781630250937,-4.04324322558251,-10.9377315764938,-6.58869626647201,-7.95942666796003,-0.552852297987461,-0.173902844236427,2.6096445494143,2.67040632233113,10.7589452548666
45.568040393597,-5.3361319657179,10.7763764297099,3.81873189385074,-7.04228433194492,4.73760585976145,-8.70897926757621,0.12630012809597,13.1428319189063,-3.5383623321514,1.72258982476195,-9.01898620341574,-5.40579966320671,5.90801557669412,-6.43916739004406,9.01182573074849,-5.546614082714,7.46703884410813,-1.35969127387706,-13.7551008043634,-0.863956407289477,-2.90249514089086,2.63325251483089,8.30728925700142,8.02663438980894,-6.44286429669274,9.67588944555758,-7.36312634064915,1.40146643479479,1.51048471753457,-5.03951546467137,0.999552054326979,15.1068380108942,11.0159056686903,-3.67335440698295,0.743999774131886,-1.30834824986823,10.6303253652179,9.84539774935651,5.06681928891788,-7.20162567104166,-6.0324866820279,12.6627370619014,-1.58837336746633,-1.22472582881952,-5.66237067292565,13.311840259845,1.79905912757104,6.69493367565466,15.3190764603244
